time_s,P_drive_W,P_hvac_W,P_to_LFP_W,P_to_LTO_W,T_LFP_C,T_LTO_C,SoC_LFP,SoC_LTO
1224.0,-34604.240399999515,2356.034453054111,-6234.488816898587,-0.0,39.50201873427353,41.03306719095333,0.5500450173510093,0.5250040359717842
1224.25,-34103.83605733293,2355.9694522414484,-6224.765821580913,-0.0,39.50279626445282,41.03355065735786,0.5500450105702186,0.5250040359717842
1224.5,-35253.78527591063,2355.904478506816,-6215.046694339765,-0.0,39.50357348536333,41.03403388202918,0.5500450038000152,0.5250040359717842
1224.75,-33296.22723730781,2355.8395318389335,-6205.331432958339,-0.0,39.50435039718231,41.034516865088165,0.5500449970403949,0.5250040359717842
1225.0,-30480.3093216981,2355.7746122265257,-6195.620035221161,-0.0,39.50512700008684,41.03499960665562,0.5500449902913535,0.5250040359717842
1225.25,-31254.400929984968,2355.709719658322,-6185.912498914537,-0.0,39.505903294253905,41.03548210685229,0.5500449835528867,0.5250040359717842
1225.5,-29334.07107231761,2355.6448541230557,-6176.20882182619,-0.0,39.50667927986036,41.03596436579887,0.5500449768249903,0.5250040359717842
1225.75,-27069.12404383263,2355.580015609466,-6166.509001745535,-0.0,39.50745495708292,41.03644638361597,0.5500449701076603,0.5250040359717842
1226.0,-25159.237194966692,2355.5152041062966,-6156.8130364634935,-0.0,39.5082303260982,41.03692816042416,0.5500449634008923,0.5250040359717842
1226.25,-21472.724146512188,2355.4504196022945,-6147.120923772498,-0.0,39.509005387082674,41.03740969634395,0.5500449567046821,0.5250040359717842
1226.5,-19497.47649074587,2355.385662086213,-6137.43266146658,-0.0,39.50978014021268,41.03789099149578,0.5500449500190256,0.5250040359717842
1226.75,-16572.239441816153,2355.3209315468093,-6127.748247341458,-0.0,39.510554585664465,41.03837204600003,0.5500449433439186,0.5250040359717842
1227.0,-14025.413003782429,2355.2562279728454,-6118.067679194183,-0.0,39.51132872361411,41.03885285997703,0.5500449366793568,0.5250040359717842
1227.25,-9701.716507614276,2355.191551353088,-6108.390954823583,-0.0,39.51210255423761,41.039333433547036,0.5500449300253362,0.5250040359717842
1227.5,-6896.1776406352865,2355.126901676309,-4541.0507389589775,-0.0,39.5128760777108,41.039813766830264,0.5500449250786578,0.5250040359717842
1227.75,-3754.255308762652,2355.062278931284,-1399.1930298313682,-0.0,39.51363861889015,41.04029385994685,0.5500449235544823,0.5250040359717842
1228.0,9748.805427559722,2354.997683106794,8268.14347886748,0.0,39.51438119625276,41.040773713016875,0.5500449325611746,0.5250040359717842
1228.25,11311.43972522761,2354.933114191624,8255.51966370314,0.0,39.515169732938,41.041253326160366,0.5500449415541154,0.5250040359717842
1228.5,10005.803254763947,2354.868572174565,8242.114540054026,0.0,39.51595792758713,41.04173269949729,0.5500449505324537,0.5250040359717842
1228.75,10228.037994855496,2354.8040570444114,8228.715231018776,0.0,39.5167457745204,41.04221183314754,0.5500449594961958,0.5250040359717842
1229.0,11113.112986747363,2354.739568789962,8215.32183315317,0.0,39.517533273974095,41.04269072723097,0.5500449684453481,0.5250040359717842
1229.25,9922.981603619897,2354.6751074000217,8201.934342440381,0.0,39.51832042618507,41.04316938186735,0.5500449773799171,0.5250040359717842
1229.5,10794.161341650753,2354.610672863399,8188.552754853802,0.0,39.51910723138999,41.04364779717642,0.5500449862999092,0.5250040359717842
1229.75,9178.80931942353,2354.546265168907,8175.177066370204,0.0,39.519893689825324,41.04412597327783,0.5500449952053308,0.5250040359717842
1230.0,10545.727361391275,2354.481884305365,8161.807272969498,0.0,39.520679801727354,41.04460391029119,0.5500450040961884,0.5250040359717842
1230.25,8268.894655884225,2354.4175302615945,8148.443370634979,0.0,39.52146556733217,41.04508160833604,0.5500450129724883,0.5250040359717842
1230.5,10126.891170498471,2354.3532030264237,8135.085355353084,0.0,39.522250986875676,41.045559067531876,0.5500450218342371,0.5250040359717842
1230.75,9652.521326546685,2354.2889025886843,8121.733223113509,0.0,39.52303606059357,41.04603628799811,0.5500450306814411,0.5250040359717842
1231.0,9418.68863966199,2354.224628937213,8108.386969909333,0.0,39.52382078872137,41.04651326985412,0.5500450395141067,0.5250040359717842
1231.25,10889.04508104818,2354.160382060851,8095.046591736655,0.0,39.524605171494414,41.04699001321919,0.5500450483322402,0.5250040359717842
1231.5,10608.364690120648,2354.0961619484447,8081.712084594955,0.0,39.52538920914783,41.04746651821258,0.5500450571358482,0.5250040359717842
1231.75,10707.525744913464,2354.031968588845,8068.383444486855,0.0,39.52617290191657,41.04794278495348,0.5500450659249368,0.5250040359717842
1232.0,11234.56307996162,2353.9678019709067,8055.06066741836,0.0,39.526956250035376,41.048418813561,0.5500450746995127,0.5250040359717842
1232.25,10436.61144064301,2353.90366208349,8041.743749398613,0.0,39.52773925373883,41.04889460415422,0.5500450834595821,0.5250040359717842
1232.5,10475.94741564245,2353.8395489154595,8028.432686439899,0.0,39.5285219132613,41.04937015685214,0.5500450922051515,0.5250040359717842
1232.75,9955.75910111189,2353.775462455684,8015.127474557886,0.0,39.52930422883698,41.049845471773715,0.5500451009362272,0.5250040359717842
1233.0,11545.109193358936,2353.7114026930385,8001.828109771381,0.0,39.530086200699856,41.05032054903783,0.5500451096528155,0.5250040359717842
1233.25,10732.635954079133,2353.6473696164003,7988.534588102453,0.0,39.530867829083746,41.05079538876331,0.5500451183549229,0.5250040359717842
