time_s,P_drive_W,P_hvac_W,P_chiller_W,P_to_LFP_W,P_to_LTO_W,T_LFP_C,T_LTO_C,SoC_LFP,SoC_LTO
1376.75,4253.7214961408945,2120.964063116035,0.0,2868.6085016656184,3506.0770575913116,34.676584005798084,34.960069293045386,0.5500489441440618,0.5250165950817322
1377.0,5263.266044600045,2120.9136719219646,0.0,3322.8808724349037,4061.298844087105,34.67673945614172,34.96010377929344,0.5500489477637578,0.5250166201514781
1377.25,2318.6183186305125,2120.8633017198513,0.0,1997.7667291576631,2441.7148911927,34.676895205779594,34.960138857917165,0.5500489499399742,0.5250166352237923
1377.5,3908.515236444671,2120.8129525009504,0.0,2713.197685025529,3316.130503920092,34.67704994485734,34.96017235218953,0.5500489528955272,0.5250166556937337
1377.75,2503.1610456166864,2120.7626242565207,0.0,2080.765651442943,2543.1580184302643,34.677205057631774,34.96020656271345,0.5500489551621565,0.52501667139224
1378.0,2562.04681086744,2120.7123169778247,0.0,2107.241607530369,2575.5175203148956,34.677359693777355,34.96024007628266,0.5500489574576266,0.5250166872904962
1378.25,1856.6982092836743,2120.6620306561285,0.0,1789.8121079729112,2187.5481319668916,34.67751427084356,34.96027358689727,0.550048959407313,0.5250167007938797
1378.5,2499.254433422749,2120.6117652827015,0.0,2078.9397894174526,2540.9264092879985,34.67766860986873,34.96030679714726,0.5500489616719533,0.5250167164786107
1378.75,1817.4568897736065,2120.561520848818,0.0,1772.1082847800908,2165.9101258423334,34.67782302376596,34.96034022703104,0.5500489636023544,0.5250167298484263
1379.0,737.405853637307,2120.511297345754,0.0,1286.0627179423775,1571.8544330406837,34.67797720705862,34.960373368843655,0.5500489650032943,0.5250167395512314
1379.25,696.6003786910303,2120.4610947647907,0.0,1267.6776630551194,1549.3838104007018,34.678131119383906,34.96040615557077,0.5500489663842068,0.525016749115329
1379.5,2025.2675288789228,2120.410913097212,0.0,1865.5552988892605,2280.1231430868747,34.6782849520166,34.96043890511299,0.550048968416402,0.5250167631901632
1379.75,261.4361521542139,2120.360752334306,0.0,1071.808607019834,1309.9882974686864,34.678438959983374,34.960472041192986,0.5500489695839496,0.5250167712765107
1380.0,759.9224409240906,2120.3106124673645,0.0,1296.1048740261547,1584.1281793653004,34.67859258484362,34.96050463572186,0.5500489709958285,0.5250167810550797
1380.25,3429.5275333875165,2120.260493487682,0.0,2497.404612093839,3052.3834147813595,34.678746206909715,34.96053732077045,0.5500489737163128,0.5250167998969526
1380.5,9204.772538759313,2120.210395386558,0.0,6074.982934145872,5250.0,34.67890036080006,34.96057098458959,0.5500489803339412,0.52501683230436
1380.75,14793.967162524918,2120.160318155295,0.0,11664.127480680214,5250.0,34.679058513580884,34.960607315808055,0.5500489930399625,0.5250168647117675
1381.0,16796.58562030196,2120.110261785198,0.0,13666.695882087159,5250.0,34.67922975657439,34.96064361730151,0.5500490079274307,0.5250168971191749
1381.25,22428.27128811673,2120.0602262675775,0.0,19298.33151438431,5250.0,34.67940765387032,34.96067988909431,0.5500490289495783,0.5250169295265823
1381.5,24107.755970563154,2120.010211593747,0.0,20977.7661821569,5250.0,34.679610118440905,34.96071613121075,0.5500490518011755,0.5250169619339897
1381.75,28108.207989722105,2119.9602177550223,0.0,24978.168207477127,5250.0,34.67982146851387,34.960752343675125,0.550049079010509,0.5250169943413971
1382.0,31454.935994668678,2119.910244742725,0.0,28324.846239411403,5250.0,34.680057130298714,34.960788526511685,0.5500491098654614,0.5250170267488046
1382.25,35790.46513656188,2119.8602925481787,0.0,32660.325429110053,5250.0,34.680316367968096,34.960824679744675,0.550049145443158,0.525017059156212
1382.5,37001.207444680585,2119.8103611627116,0.0,33871.017805843294,5250.0,34.68061059192357,34.96086080339831,0.5500491823396916,0.5250170915636194
1382.75,39910.62193048656,2119.7604505776544,0.0,34000.0,5250.0,34.68091537178202,34.960896897496795,0.5500492193767286,0.5250171239710268
1383.0,41803.428048810936,2119.7105607843423,0.0,34000.0,5250.0,34.681221168824614,34.96093296206431,0.5500492564137656,0.5250171563784343
1383.25,43722.339589789124,2119.660691774114,0.0,34000.0,5250.0,34.68152682009878,34.96096899712502,0.5500492934508026,0.5250171887858417
1383.5,44696.57976903448,2119.610843538312,0.0,34000.0,5250.0,34.681832325674705,34.96100500270306,0.5500493304878395,0.5250172211932491
1383.75,45378.58873563954,2119.5610160682813,0.0,34000.0,5250.0,34.682137685621825,34.96104097882256,0.5500493675248765,0.5250172536006565
1384.0,44442.91894503809,2119.511209355372,0.0,34000.0,5250.0,34.68244290000957,34.96107692550761,0.5500494045619135,0.525017286008064
1384.25,45245.163566404255,2119.461423390937,0.0,34000.0,5250.0,34.68274796890732,34.961112842782306,0.5500494415989505,0.5250173184154714
1384.5,43484.04473371624,2119.4116581663325,0.0,34000.0,5250.0,34.68305289238443,34.9611487306707,0.5500494786359875,0.5250173508228788
1384.75,43952.19748797234,2119.361913672919,0.0,34000.0,5250.0,34.68335767051022,34.96118458919684,0.5500495156730245,0.5250173832302862
1385.0,43422.60701883359,2119.3121899020603,0.0,34000.0,5250.0,34.68366230335397,34.96122041838475,0.5500495527100615,0.5250174156376937
1385.25,40381.40438501774,2119.2624868451235,0.0,34000.0,5250.0,34.68396679098494,34.96125621825843,0.5500495897470985,0.5250174480451011
1385.5,36903.80321435968,2119.2128044934802,0.0,33773.01601885316,5250.0,34.68427113347234,34.961291988841865,0.5500496265368763,0.5250174804525085
1385.75,35093.78625463312,2119.1631428385044,0.0,31962.94939747163,5250.0,34.68457328807996,34.96132773015902,0.550049661354904,0.5250175128599159
1386.0,33202.9136604517,2119.113501871575,0.0,30072.02716232327,5250.0,34.68485949807263,34.96136344223384,0.5500496941131034,0.5250175452673234
1386.25,28267.627335452733,2119.0638815840725,0.0,25136.691217036805,5250.0,34.68512999453456,34.961399125090246,0.55004972149512,0.5250175776747308
1386.5,24837.361352825257,2119.014281967384,0.0,21706.37563479264,5250.0,34.6853641793378,34.96143477875215,0.5500497451404094,0.5250176100821382
1386.75,19698.18337604288,2118.9647030128967,0.0,16567.14807905578,5250.0,34.6855769143302,34.96147040324343,0.5500497631874116,0.5250176424895456
1387.0,17534.2632448284,2118.9151447120043,0.0,14403.178389540404,5250.0,34.685763427820035,34.96150599858797,0.5500497788771485,0.5250176748969531
1387.25,13417.245196640242,2118.865607056103,0.0,10286.110803696345,5250.0,34.68594095263708,34.96154156480959,0.5500497900820622,0.5250177073043605
1387.5,9415.018053451631,2118.8160900365915,0.0,6283.834143488222,5250.0,34.686104894586336,34.96157710193214,0.5500497969271975,0.5250177397117679
1387.75,4671.221856981362,2118.766593644874,0.0,3055.494802781806,3734.49364784443,34.686259951737064,34.96161260997942,0.5500498002556232,0.5250177627641979
1388.0,17540.83618066936,2118.717117872357,0.0,14409.55329854172,5250.0,34.68641093107706,34.961646077809476,0.5500498159523044,0.5250177951716053
1388.25,17740.89136729283,2118.667662710451,0.0,14609.559030003278,5250.0,34.68658817132235,34.96168152942305,0.5500498318668567,0.5250178275790127
1388.5,18897.205985997254,2118.6182281505703,0.0,15765.824214147826,5250.0,34.686766097727705,34.961716952031296,0.5500498490409572,0.5250178599864201
1388.75,17225.985780592582,2118.568814184132,0.0,14094.554594776713,5250.0,34.68694860323337,34.961752345657956,0.5500498643945025,0.5250178923938276
1389.0,18696.765050584287,2118.5194208025578,0.0,15565.284471386844,5250.0,34.68712439458776,34.961787710326746,0.5500498813501501,0.525017924801235
1389.25,18954.78790031958,2118.470047997272,0.0,15823.257948316852,5250.0,34.68730589476872,34.96182304606136,0.5500498985868145,0.5250179572086424
1389.5,17804.728429761595,2118.4206957597034,0.0,14673.149125521297,5250.0,34.687488383638495,34.96185835288548,0.5500499145706371,0.5250179896160498
1389.75,17350.63816688145,2118.3713640812834,0.0,14219.009530962732,5250.0,34.687666127770356,34.96189363082275,0.5500499300597542,0.5250180220234573
1390.0,18994.95609429436,2118.3220529534483,0.0,15863.27814724781,5250.0,34.687842044680394,34.9619288798968,0.5500499473400137,0.5250180544308647
1390.25,17332.39719110146,2118.272762367636,0.0,14200.669953469096,5250.0,34.688024446127116,34.96196410013126,0.5500499628091531,0.5250180868382721
1390.5,18346.617011593957,2118.22349231529,0.0,15214.840503909247,5250.0,34.688200122844776,34.961999291549716,0.5500499793830534,0.5250181192456795
1390.75,18107.201527848654,2118.174242787856,0.0,14975.37577063651,5250.0,34.68837967732209,34.96203445417574,0.5500499956960989,0.525018151653087
1391.0,19688.896498447328,2118.125013776784,0.0,16557.021512224113,5250.0,34.6885581860826,34.9620695880329,0.5500500137320701,0.5250181840604944
1391.25,16862.425835200353,2118.075805273527,0.0,13730.501640473878,5250.0,34.68874323257194,34.96210469314472,0.5500500286890435,0.5250182164679018
1391.5,18275.080983132302,2118.026617269542,0.0,15143.107600401843,5250.0,34.68891682239187,34.96213976953472,0.5500500451848034,0.5250182488753092
1391.75,17997.30218932029,2117.97744975629,0.0,14865.27963907658,5250.0,34.68909574570943,34.96217481722642,0.5500500613779185,0.5250182812827167
1392.0,16642.62337431451,2117.928302725234,0.0,13510.551677039744,5250.0,34.68927347651386,34.962209836243275,0.550050076095295,0.5250183136901241
1392.25,18824.422403538498,2117.8791761678417,0.0,15692.301579706338,5250.0,34.68944601764765,34.96224482660876,0.5500500931893054,0.5250183460975315
1392.5,18606.73219750319,2117.830070075585,0.0,15474.562267578774,5250.0,34.689626937300964,34.962279788346315,0.550050110046127,0.5250183785049389
1392.75,19096.539508682315,2117.7809844399376,0.0,15964.320493122254,5250.0,34.689806869442705,34.96231472147936,0.5500501274364543,0.5250184109123464
1393.0,18127.39651941566,2117.7319192523782,0.0,14995.128438668038,5250.0,34.68998876044727,34.9623496260313,0.5500501437710169,0.5250184433197538
1393.25,17841.71753944498,2117.6828745043886,0.0,14709.40041394937,5250.0,34.690166580035395,34.96238450202551,0.5500501597943289,0.5250184757271612
1393.5,15800.93845842815,2117.633850187454,0.0,12668.572308615603,5250.0,34.69034318768091,34.962419349485366,0.5500501735945166,0.5250185081345686
1393.75,17832.478502450216,2117.5848462930626,0.0,14700.063348743279,5250.0,34.69051229124138,34.962454168434206,0.5500501896076575,0.525018540541976
1394.0,18651.135511476128,2117.5358628127074,0.0,15518.671374288835,5250.0,34.690688697462,34.962488958895364,0.5500502065125282,0.5250185729493835
1394.25,18430.705737002223,2117.4868997378844,0.0,15298.192636740107,5250.0,34.6908683045288,34.96252372089214,0.5500502231772261,0.5250186053567909
1394.5,18734.302121895595,2117.437957060093,0.0,15601.740078955689,5250.0,34.69104692361567,34.96255845444784,0.5500502401725856,0.5250186377641983
1394.75,18643.48231453989,2117.389034770836,0.0,15510.871349310728,5250.0,34.69122670305117,34.96259315958571,0.5500502570689596,0.5250186701716058
1395.0,18058.899878102635,2117.34013286162,0.0,14926.240010964255,5250.0,34.691406021267504,34.96262783632901,0.5500502733284803,0.5250187025790132
1395.25,18740.599651088298,2117.2912513239553,0.0,15607.890902412255,5250.0,34.69158289087371,34.96266248470098,0.5500502903305401,0.5250187349864206
1395.5,18970.035111670644,2117.2423901493553,0.0,15837.27750182,5250.0,34.6917624400659,34.96269710472482,0.5500503075824764,0.525018767393828
1395.75,19430.68101760228,2117.193549329337,0.0,16297.87456693162,5250.0,34.691942861463055,34.962731696423724,0.5500503253361524,0.5250187998012354
1396.0,18924.533915819222,2117.144728855422,0.0,15791.678644674645,5250.0,34.69212516234767,34.962766259820874,0.5500503425384167,0.5250188322086429
1396.25,16972.561273995838,2117.095928719133,0.0,13839.65720271497,5250.0,34.69230521914781,34.962800794939426,0.550050357614296,0.5250188646160503
1396.5,17914.26643705478,2117.0471489119986,0.0,14781.313585966778,5250.0,34.692477508917,34.962835301802514,0.5500503737159448,0.5250188970234577
1396.75,17650.485257423705,2116.9983894255506,0.0,14517.483646849254,5250.0,34.69265329550791,34.96286978043325,0.5500503895301971,0.5250189294308651
1397.0,17850.878332483637,2116.949650251323,0.0,14717.827982734962,5250.0,34.692827971710166,34.96290423085474,0.5500504055626895,0.5250189618382726
1397.25,17854.921977431677,2116.9009313808547,0.0,14721.82290881253,5250.0,34.693003342374574,34.96293865309006,0.5500504215995335,0.52501899424568
1397.5,17654.444531071855,2116.852232805687,0.0,14521.29676387754,5250.0,34.6931786449769,34.96297304716228,0.5500504374179396,0.5250190266530874
1397.75,18366.370749279944,2116.8035545173657,0.0,15233.17430379731,5250.0,34.6933530852053,34.96300741309443,0.5500504540118114,0.5250190590604948
1398.0,17414.27838887304,2116.7548965074393,0.0,14281.03328538048,5250.0,34.69353025505569,34.96304175090954,0.5500504695684926,0.5250190914679023
1398.25,18723.69900618842,2116.706258767461,0.0,15590.40526495588,5250.0,34.693703608527905,34.963076060630605,0.5500504865515048,0.5250191238753097
1398.5,17699.019438177147,2116.657641288986,0.0,14565.677079466132,5250.0,34.69388207337987,34.96311034228062,0.5500505024182554,0.5250191562827171
1398.75,18478.793231489886,2116.6090440635735,0.0,15345.40227555346,5250.0,34.69405634938396,34.963144595882554,0.5500505191343799,0.5250191886901245
1399.0,19379.705698542213,2116.5604670827875,0.0,16246.266165625002,5250.0,34.694233639401446,34.96317882145935,0.5500505368318376,0.525019221097532
1399.25,17505.43962939206,2116.511910338194,0.0,14371.951539730257,5250.0,34.69441462423062,34.96321301903394,0.5500505524875582,0.5250192535049394
1399.5,17419.372285091136,2116.463373821363,0.0,14285.8356589125,5250.0,34.69458790165919,34.963247188629225,0.5500505680494707,0.5250192859123468
1399.75,18330.547158304707,2116.414857523868,0.0,15196.962015828576,5250.0,34.69476076867467,34.96328133026811,0.5500505846038956,0.5250193183197542
1400.0,-473.3590308349322,2116.366361437286,0.0,739.3532987710591,903.6540318312946,34.69493712050687,34.96331544397346,0.5500505854092913,0.5250193238978655
1400.25,-2437.0167839345577,2116.317885553198,0.0,0.0,-320.69889838135987,34.69508279129274,34.96334557922587,0.5500505854092913,0.5250193219182427
1400.5,-7340.2928189737,2116.269429863187,0.0,0.0,-5224.023389110514,34.695228319960535,34.96337558439779,0.5500505854092913,0.5250192896711848
1400.75,-11144.039265850282,2116.2209943588414,0.0,0.0,-9027.81827149144,34.69537377917146,34.96340958079975,0.5500505854092913,0.5250192339439116
1401.0,-14766.20577977206,2116.1725790317523,0.0,0.0,-12650.033200740309,34.695519168958675,34.96345155671419,0.5500505854092913,0.5250191558572869
1401.25,-16094.850390492082,2116.1241838735136,0.0,0.0,-13978.726206618569,34.69566448935531,34.96350509647067,0.5500505854092913,0.5250190695688535
1401.5,-19424.702017069092,2116.0758088757243,0.0,0.0,-17308.626208193367,34.69580974039448,34.96356381849555,0.5500505854092913,0.5250189627254818
1401.75,-21805.670460344903,2116.027454029985,0.0,0.0,-19689.643006314916,34.695954922109294,34.96363788110273,0.5500505854092913,0.5250188411844755
1402.0,-25185.247316517954,2115.9791193279016,0.0,0.0,-23069.268197190053,34.69610003453283,34.96372489511205,0.5500505854092913,0.5250186987815854
1402.25,-26179.83884074365,2115.930804761082,0.0,0.0,-24063.908035982568,34.69624507769817,34.96383318289306,0.5500505854092913,0.5250185502389432
1402.5,-28675.21011763423,2115.8825103211384,0.0,0.0,-26559.32760731309,34.69639005163836,34.9639483066686,0.5500505854092913,0.5250183862924764
1402.75,-30482.850653993617,2115.834235999687,0.0,0.0,-28367.01641799393,34.696534956386444,34.96408199551858,0.5500505854092913,0.5250182111874369
1403.0,-32630.15302918462,2115.785981788346,0.0,0.0,-30514.367047396274,34.69667979197544,34.96423024080121,0.5500505854092913,0.5250180228271465
1403.25,-32798.48001593006,2115.737747678738,0.0,0.0,-30682.74226825132,34.696824558438365,34.964397040758065,0.5500505854092913,0.5250178334275029
1403.5,-33542.67082524658,2115.6895336624893,0.0,0.0,-31426.981291584096,34.6969692558082,34.96456522630441,0.5500505854092913,0.5250176394337912
1403.75,-34806.7793175259,2115.64133973123,0.0,0.0,-32691.13797779467,34.697113884117925,34.96474010201491,0.5500505854092913,0.5250174376366432
1404.0,-35330.97128767359,2115.5931658765917,0.0,0.0,-33215.378121796995,34.69725844340051,34.964926807193415,0.5500505854092913,0.5250172326034449
1404.25,-35989.2306231332,2115.545012090212,0.0,0.0,-33873.68561104299,34.697402933688885,34.96511846312872,0.5500505854092913,0.5250170235066202
1404.5,-34219.401150195314,2115.4968783637305,0.0,0.0,-32103.904271831583,34.697547355015985,34.96531648590097,0.5500505854092913,0.5250168253343716
1404.75,-33206.81419808113,2115.4487646887906,0.0,0.0,-31091.365433392337,34.69769170741473,34.96549709958469,0.5500505854092913,0.5250166334123627
1405.0,-34015.91142044157,2115.4006710570393,0.0,0.0,-31900.510749384528,34.69783599091801,34.96566811414728,0.5500505854092913,0.5250164364956297
1405.25,-30096.9505453586,2115.352597460127,0.0,0.0,-27981.597947898474,34.69798020555871,34.965846517486135,0.5500505854092913,0.5250162637697164
1405.5,-29087.751680616937,2115.304543889708,0.0,0.0,-26972.447136727227,34.69812435136969,34.96599011196804,0.5500505854092913,0.5250160972731291
1405.75,-26707.19639059478,2115.2565103374386,0.0,0.0,-24591.93988025734,34.69826842838381,34.966125397619656,0.5500505854092913,0.5250159454710311
1406.0,-24794.001514159358,2115.208496794981,0.0,0.0,-22678.793017364376,34.6984124366339,34.96624244158064,0.5500505854092913,0.5250158054784817
1406.25,-21952.432951629376,2115.1605032539983,0.0,0.0,-19837.272448375377,34.69855637615278,34.96634603172336,0.5500505854092913,0.5250156830261826
1406.5,-20227.43941922863,2115.112529706159,0.0,0.0,-18112.326889522472,34.69870024697325,34.966431692489536,0.5500505854092913,0.5250155712216956
1406.75,-16075.466623968587,2115.064576143134,0.0,0.0,-13960.402047825453,34.698844049128105,34.966507614070565,0.5500505854092913,0.5250154850463743
1407.0,-12280.195099143577,2115.0166425565985,0.0,0.0,-10165.178456586978,34.698987782650114,34.96656380420017,0.5500505854092913,0.5250154222983592
1407.25,-10144.785949337534,2114.96872893823,0.0,0.0,-8029.8172203993045,34.69913144757203,34.96660642390639,0.5500505854092913,0.5250153727315862
1407.5,-6045.778694745099,2114.920835279711,0.0,0.0,-3930.8578594653877,34.6992750439266,34.96664326985211,0.5500505854092913,0.5250153484670315
1407.75,-2625.1745645709316,2114.872961572726,0.0,0.0,-510.30160299820545,34.69941857174654,34.966672844058216,0.5500505854092913,0.5250153453170215
1408.0,9975.800364388762,2114.825107808964,0.0,6840.625472197726,5250.0,34.69956203106457,34.96670015019565,0.550050592860953,0.525015377724429
1408.25,10380.262212771704,2114.7772739801167,0.0,7245.039486751821,5250.0,34.699711636216676,34.96673146673834,0.5500506007531529,0.5250154101318364
1408.5,10760.627357449614,2114.7294600778796,0.0,7625.356817527492,5250.0,34.699861926462226,34.966762757658834,0.5500506090596419,0.5250154425392438
1408.75,11046.08659801705,2114.6816660939517,0.0,7910.7682641110005,5250.0,34.70001289603429,34.966794022978156,0.5500506176770364,0.5250154749466512
1409.0,10050.361320819798,2114.633892020036,0.0,6914.9952128398345,5250.0,34.70016438242204,34.96682526271725,0.5500506252097109,0.5250155073540587
1409.25,10033.408228744736,2114.5861378478376,0.0,6897.994366592575,5250.0,34.70031383595831,34.96685647689705,0.550050632723866,0.5250155397614661
1409.5,10431.406029800237,2114.5384035690663,0.0,7295.944433369303,5250.0,34.70046318698215,34.966887665538465,0.5500506406715179,0.5250155721688735
1409.75,10978.520588816353,2114.490689175435,0.0,7843.011277991787,5250.0,34.700613216853775,34.966918828662386,0.5500506492151032,0.5250156045762809
1410.0,9017.317979650174,2114.4429946586597,0.0,5881.760974308832,5250.0,34.700764274988025,34.9669499662897,0.5500506556222502,0.5250156369836884
1410.25,9865.402652176817,2114.3953200104597,0.0,6729.797972187276,5250.0,34.70091168631966,34.96698107844126,0.5500506629531848,0.5250156693910958
1410.5,9691.656831586297,2114.347665222559,0.0,6556.004496808855,5250.0,34.701060447619994,34.96701216513791,0.5500506700948019,0.5250157017985032
1410.75,9772.187610984054,2114.300030286684,0.0,6636.487641270738,5250.0,34.70120883128702,34.96704322640048,0.5500506773240913,0.5250157342059106
1411.0,9936.679580265898,2114.252415194564,0.0,6800.931995460462,5250.0,34.701357285143104,34.967074262249774,0.550050684732514,0.5250157666133181
1411.25,12302.84035265493,2114.2048199379333,0.0,9167.045172592863,5250.0,34.70150596160263,34.96710527270658,0.550050694718402,0.5250157990207255
1411.5,11168.975584358406,2114.157244508529,0.0,8033.132828866936,5250.0,34.70165958463067,34.96713625779169,0.5500507034690914,0.5250158314281329
1411.75,9840.997641227203,2114.1096888980906,0.0,6705.107330125293,5250.0,34.70181054424381,34.96716721752585,0.5500507107731298,0.5250158638355403
1412.0,9261.515153572294,2114.062153098362,0.0,6125.577306670657,5250.0,34.701958832511906,34.9671981519298,0.550050717445872,0.5250158962429478
1412.25,9989.29232313546,2114.0146371010915,0.0,6853.30696023655,5250.0,34.70210606252434,34.96722906102427,0.550050724911348,0.5250159286503552
1412.5,10992.768521034544,2113.967140898029,0.0,7856.735661932573,5250.0,34.70225447660274,34.96725994482996,0.5500507334698835,0.5250159610577626
1412.75,10102.92881906721,2113.9196644809285,0.0,6966.8484835481395,5250.0,34.70240478007496,34.967290803367575,0.5500507410590431,0.52501599346517
1413.0,12242.083035965034,2113.8722078415476,0.0,9105.95524380658,5250.0,34.702553259978956,34.96732163665778,0.5500507509783843,0.5250160258725775
1413.25,9831.161592810808,2113.824770971648,0.0,6694.9863637824565,5250.0,34.70270623495827,34.96735244472123,0.5500507582713977,0.5250160582799849
1413.5,10116.420489633996,2113.7773538629936,0.0,6980.19784349699,5250.0,34.70285407774724,34.96738322757856,0.550050765875099,0.5250160906873923
1413.75,9534.197132111452,2113.7299565073517,0.0,6397.927088618804,5250.0,34.70300236795065,34.967413985250396,0.5500507728445185,0.5250161230947997
1414.0,9837.724785679347,2113.6825788964948,0.0,6701.407364575842,5250.0,34.7031495528917,34.96744471775735,0.5500507801445266,0.5250161555022071
1414.25,9758.46309130047,2113.635221022197,0.0,6622.098312322667,5250.0,34.703297195530865,34.96747542512001,0.5500507873581413,0.5250161879096146
1414.5,9808.501183460066,2113.5878828762366,0.0,6672.0890663363025,5250.0,34.70344462737831,34.96750610735894,0.5500507946262122,0.525016220317022
1414.75,9399.564088044433,2113.5405644503944,0.0,6263.104652494829,5250.0,34.70359207712282,34.96753676449471,0.5500508014487663,0.5250162527244294
1415.0,10092.816103527772,2113.4932657364566,0.0,6956.309369264229,5250.0,34.70373875393076,34.96756739654784,0.5500508090264453,0.5250162851318368
1415.25,11244.075241982047,2113.445986726211,0.0,8107.521228708258,5250.0,34.70388657771141,34.96759800353887,0.5500508178581678,0.5250163175392443
1415.5,10227.981717122711,2113.3987274114493,0.0,7091.380444534161,5250.0,34.7040366339688,34.967628585488285,0.5500508255829831,0.5250163499466517
1415.75,10597.922134549282,2113.351487783967,0.0,7461.27362233325,5250.0,34.70418456757222,34.96765914241659,0.5500508337107322,0.5250163823540591
1416.0,9657.763139471432,2113.3042678355628,0.0,6521.067407306995,5250.0,34.70433314544482,34.96768967434426,0.5500508408142915,0.5250164147614665
1416.25,10198.168431453843,2113.2570675580387,0.0,7061.4254990118825,5250.0,34.70447990653989,34.967720181291725,0.5500508485064761,0.525016447168874
1416.5,11665.894756972717,2113.2098869432,0.0,8529.104643915918,5250.0,34.704627572291365,34.967750663279446,0.5500508577974398,0.5250164795762814
1416.75,10184.94337581862,2113.162725982856,0.0,7048.106101801477,5250.0,34.70477820636395,34.967781120327835,0.5500508654751153,0.5250165119836888
1417.0,10145.867510319265,2113.1155846688193,0.0,7008.983094988085,5250.0,34.70492570479474,34.9678115524573,0.5500508731101731,0.5250165443910962
1417.25,10034.912240300324,2113.0684629929046,0.0,6897.980703293229,5250.0,34.705073059796305,34.96784195968822,0.5500508806243133,0.5250165767985037
1417.5,11452.787750235415,2113.021360946932,0.0,8315.809111182347,5250.0,34.70522013946322,34.967872342040984,0.5500508896829289,0.5250166092059111
1417.75,10066.349961601503,2112.9742785227236,0.0,6929.324240124228,5250.0,34.705370013585245,34.96790269953593,0.5500508972312124,0.5250166416133185
1418.0,9443.321787339599,2112.927215712106,0.0,6306.249003051704,5250.0,34.705517009088105,34.9679330321934,0.5500509041007646,0.5250166740207259
1418.25,9636.233622441652,2112.8801725069075,0.0,6499.11379494856,5250.0,34.705662839236226,34.96796334003372,0.5500509111804093,0.5250167064281334
1418.5,9265.247266638286,2112.8331488989616,0.0,6128.080415537246,5250.0,34.705808927773,34.96799362307719,0.5500509178558781,0.5250167388355408
1418.75,10120.645423083735,2112.786144880104,0.0,6983.4315679638385,5250.0,34.70595432438728,34.9680238813441,0.5500509254631021,0.5250167712429482
1419.0,10252.32242360996,2112.739160442175,0.0,7115.061584052135,5250.0,34.70610114100153,34.96805411485472,0.5500509332137138,0.5250168036503556
1419.25,10406.369378473437,2112.692195577017,0.0,7269.0615740504545,5250.0,34.706248134003836,34.968084323629306,0.5500509411320815,0.5250168360577631
1419.5,9906.454253531409,2112.645250276477,0.0,6769.099503807885,5250.0,34.70639535103618,34.96811450768809,0.5500509485058283,0.5250168684651705
1419.75,11063.215427649891,2112.598324532404,0.0,7925.8137521822955,5250.0,34.706541565716236,34.968144667051305,0.5500509571396123,0.5250169008725779
1420.0,-1543.217673179387,2112.5514183366513,0.0,256.2001853207689,313.13355983649535,34.70668996800027,34.968174801739146,0.5500509574186975,0.5250169028055011
1420.25,-1591.5353475374698,2112.504531681076,0.0,234.43613286462283,286.53305127898346,34.70682996559627,34.968200855020996,0.5500509576740745,0.5250169045742236
1420.5,-47.14136686520976,2112.457664557538,0.0,929.3923339615476,1135.9239637307805,34.706969894957126,34.968226884630354,0.5500509586864845,0.5250169115860999
1420.75,-1498.8174062694388,2112.4108169579,0.0,276.1170348098075,337.4763758786536,34.7071098649472,34.96825307140828,0.5500509589872655,0.5250169136692874
1421.0,-634.054734750429,2112.363988874029,0.0,665.23916435562,813.0700897679801,34.70724966354586,34.96827906299068,0.550050959711927,0.5250169186882385
1421.25,-2236.246781633854,2112.3171802977954,0.0,0.0,-123.92960133605857,34.70738944406919,34.96830511413266,0.550050959711927,0.525016917923241
1421.5,-2092.2002366633274,2112.2703912210727,0.0,9.031569550985408,11.038585006759947,34.70752909910725,34.96833104858061,0.5500509597217653,0.5250169179913804
1421.75,-3204.719794917103,2112.2236216357373,0.0,0.0,-1092.4961732813658,34.7076686875026,34.96835695955886,0.5500509597217653,0.5250169112475769
1422.0,-2195.329250646398,2112.1768715336702,0.0,0.0,-83.15237911272789,34.70780820926538,34.96838302561732,0.5500509597217653,0.5250169107342906
1422.25,-4375.807088824556,2112.1301409067546,0.0,0.0,-2263.676947917801,34.70794766443823,34.968408895072216,0.5500509597217653,0.5250168967609761
1422.5,-4514.294971635928,2112.0834297468773,0.0,0.0,-2402.2115418890507,34.70808705305293,34.96843549923685,0.5500509597217653,0.5250168819325097
1422.75,-2445.128382587299,2112.0367380459293,0.0,0.0,-333.09164454136953,34.708226375141244,34.96846217711189,0.5500509597217653,0.5250168798763885
1423.0,-2692.3073243455274,2111.990065795804,0.0,0.0,-580.3172585497232,34.708365630734924,34.96848799717352,0.5500509597217653,0.5250168762941831
1423.25,-4730.127937868537,2111.9434129883994,0.0,0.0,-2618.1845248801374,34.70850481986571,34.96851382946509,0.5500509597217653,0.5250168601325502
1423.5,-5368.802760786081,2111.896779615615,0.0,0.0,-3256.9059811704665,34.70864394256532,34.96854060340885,0.5500509597217653,0.5250168400281923
1423.75,-4512.969673092876,2111.8501656693547,0.0,0.0,-2401.1195074235216,34.70878299886546,34.96856790973306,0.5500509597217653,0.5250168252064669
1424.0,-5883.979901384933,2111.8035711415264,0.0,0.0,-3772.176330243407,34.70892198879782,34.96859447849788,0.5500509597217653,0.5250168019214277
