time_s,P_drive_W,P_hvac_W,P_to_LFP_W,P_to_LTO_W,T_LFP_C,T_LTO_C,SoC_LFP,SoC_LTO
2358.25,16663.048270461735,1823.5625872733335,0.0,0.0,41.069460301193246,41.731498911281975,0.5500336346767528,0.5249865820570827
2358.5,18907.9224228422,1823.5527715737157,0.0,0.0,41.06965063885891,41.73159044574404,0.5500336346767528,0.5249865820570827
2358.75,17133.79159746547,1823.542959963121,0.0,0.0,41.06984093759187,41.73168194900117,0.5500336346767528,0.5249865820570827
2359.0,18105.806980888367,1823.5331524398455,0.0,0.0,41.07003119740009,41.73177342106401,0.5500336346767528,0.5249865820570827
2359.25,16731.981582500463,1823.523349002187,0.0,0.0,41.07022141829153,41.731864861943194,0.5500336346767528,0.5249865820570827
2359.5,17829.46170715408,1823.5135496484431,0.0,0.0,41.070411600274156,41.73195627164935,0.5500336346767528,0.5249865820570827
2359.75,17478.447944511518,1823.5037543769129,0.0,0.0,41.070601743355915,41.73204765019311,0.5500336346767528,0.5249865820570827
2360.0,419.66753098153504,1823.4939631858956,0.0,0.0,41.070791847544776,41.73213899758509,0.5500336346767528,0.5249865820570827
2360.25,-2369.4583219916285,1823.4841760736915,-0.0,-0.0,41.07098191284869,41.73223031383591,0.5500336346767528,0.5249865820570827
2360.5,-6608.345935284901,1823.4743930386012,-0.0,-0.0,41.0711719392756,41.7323215989562,0.5500336346767528,0.5249865820570827
2360.75,-10273.597153969024,1823.4646140789266,-0.0,-0.0,41.071361926833475,41.73241285295655,0.5500336346767528,0.5249865820570827
2361.0,-13347.189596031452,1823.4548391929698,-0.0,-0.0,41.07155187553026,41.73250407584759,0.5500336346767528,0.5249865820570827
2361.25,-17543.4039909841,1823.4450683790335,-0.0,-0.0,41.0717417853739,41.73259526763991,0.5500336346767528,0.5249865820570827
2361.5,-20044.479768215122,1823.4353016354219,-0.0,-0.0,41.07193165637235,41.732686428344124,0.5500336346767528,0.5249865820570827
2361.75,-21029.32786255299,1823.4255389604389,-0.0,-0.0,41.07212148853355,41.73277755797083,0.5500336346767528,0.5249865820570827
2362.0,-25270.391780559024,1823.41578035239,-0.0,-0.0,41.07231128186544,41.73286865653061,0.5500336346767528,0.5249865820570827
2362.25,-28121.660645609445,1823.4060258095806,-0.0,-0.0,41.07250103637597,41.73295972403407,0.5500336346767528,0.5249865820570827
2362.5,-29382.621443486743,1823.3962753303176,-0.0,-0.0,41.07269075207307,41.733050760491786,0.5500336346767528,0.5249865820570827
2362.75,-31327.18561155201,1823.386528912908,-0.0,-0.0,41.072880428964694,41.73314176591435,0.5500336346767528,0.5249865820570827
2363.0,-32723.094772542932,1823.3767865556597,-0.0,-0.0,41.07307006705877,41.73323274031233,0.5500336346767528,0.5249865820570827
2363.25,-33122.965632374944,1823.3670482568812,-0.0,-0.0,41.073259666363235,41.73332368369632,0.5500336346767528,0.5249865820570827
2363.5,-34837.955948802635,1823.3573140148821,-0.0,-0.0,41.07344922688603,41.73341459607688,0.5500336346767528,0.5249865820570827
2363.75,-34937.431217796846,1823.3475838279724,-0.0,-0.0,41.07363874863507,41.733505477464576,0.5500336346767528,0.5249865820570827
2364.0,-35752.262098259176,1823.3378576944624,-0.0,-0.0,41.0738282316183,41.73359632786998,0.5500336346767528,0.5249865820570827
2364.25,-34050.247380960864,1823.328135612664,-0.0,-0.0,41.07401767584365,41.73368714730366,0.5500336346767528,0.5249865820570827
2364.5,-34144.83063137418,1823.3184175808894,-0.0,-0.0,41.074207081319045,41.733777935776175,0.5500336346767528,0.5249865820570827
2364.75,-31774.560591941932,1823.308703597451,-0.0,-0.0,41.07439644805241,41.73386869329807,0.5500336346767528,0.5249865820570827
2365.0,-32075.380601705794,1823.2989936606627,-0.0,-0.0,41.07458577605167,41.7339594198799,0.5500336346767528,0.5249865820570827
2365.25,-31901.416110618848,1823.2892877688387,-0.0,-0.0,41.07477506532475,41.73405011553221,0.5500336346767528,0.5249865820570827
2365.5,-30387.071959613397,1823.2795859202938,-0.0,-0.0,41.07496431587957,41.734140780265555,0.5500336346767528,0.5249865820570827
2365.75,-27558.681247074695,1823.2698881133438,-0.0,-0.0,41.07515352772405,41.734231414090466,0.5500336346767528,0.5249865820570827
2366.0,-24634.729852564422,1823.260194346305,-0.0,-0.0,41.0753427008661,41.73432201701748,0.5500336346767528,0.5249865820570827
2366.25,-22283.907841994696,1823.2505046174945,-0.0,-0.0,41.075531835313654,41.734412589057136,0.5500336346767528,0.5249865820570827
2366.5,-19774.11874068371,1823.2408189252299,-0.0,-0.0,41.07572093107461,41.734503130219956,0.5500336346767528,0.5249865820570827
2366.75,-16223.870238485528,1823.2311372678296,-0.0,-0.0,41.075909988156894,41.73459364051647,0.5500336346767528,0.5249865820570827
2367.0,-13057.839290200589,1823.2214596436131,-0.0,-0.0,41.076099006568406,41.73468411995721,0.5500336346767528,0.5249865820570827
2367.25,-9439.036739359342,1823.2117860509,-0.0,-0.0,41.07628798631706,41.73477456855268,0.5500336346767528,0.5249865820570827
2367.5,-5379.576232138381,1823.202116488011,-0.0,-0.0,41.07647692741077,41.734864986313404,0.5500336346767528,0.5249865820570827
2367.75,-4581.898809898609,1823.1924509532673,-0.0,-0.0,41.07666582985744,41.73495537324989,0.5500336346767528,0.5249865820570827
2368.0,9374.337831321223,1823.1827894449907,0.0,0.0,41.07685469366497,41.735045729372644,0.5500336346767528,0.5249865820570827
2368.25,10312.775898835069,1823.1731319615042,0.0,0.0,41.077043518841265,41.73513605469218,0.5500336346767528,0.5249865820570827
2368.5,9555.334465635027,1823.1634785011306,0.0,0.0,41.077232305394226,41.73522634921898,0.5500336346767528,0.5249865820570827
2368.75,8758.987636626822,1823.1538290621945,0.0,0.0,41.07742105333176,41.735316612963565,0.5500336346767528,0.5249865820570827
2369.0,10896.725796453267,1823.1441836430206,0.0,0.0,41.07760976266176,41.73540684593642,0.5500336346767528,0.5249865820570827
2369.25,9251.478768314017,1823.134542241934,0.0,0.0,41.077798433392125,41.73549704814803,0.5500336346767528,0.5249865820570827
2369.5,8726.485003867812,1823.124904857261,0.0,0.0,41.07798706553075,41.73558721960889,0.5500336346767528,0.5249865820570827
2369.75,10355.762997648613,1823.1152714873288,0.0,0.0,41.078175659085524,41.735677360329476,0.5500336346767528,0.5249865820570827
2370.0,11297.247156859554,1823.1056421304643,0.0,0.0,41.078364214064344,41.73576747032027,0.5500336346767528,0.5249865820570827
2370.25,9905.912444898166,1823.0960167849962,0.0,0.0,41.0785527304751,41.73585754959175,0.5500336346767528,0.5249865820570827
2370.5,7840.907868223382,1823.0863954492531,0.0,0.0,41.07874120832569,41.73594759815439,0.5500336346767528,0.5249865820570827
2370.75,10235.563948137185,1823.0767781215652,0.0,0.0,41.07892964762399,41.736037616018656,0.5500336346767528,0.5249865820570827
2371.0,11062.955645882947,1823.0671648002622,0.0,0.0,41.07911804837788,41.736127603195015,0.5500336346767528,0.5249865820570827
2371.25,11976.908124919704,1823.0575554836753,0.0,0.0,41.07930641059526,41.73621755969393,0.5500336346767528,0.5249865820570827
2371.5,11792.489244761013,1823.0479501701363,0.0,0.0,41.079494734284,41.73630748552585,0.5500336346767528,0.5249865820570827
2371.75,11200.235490602247,1823.0383488579778,0.0,0.0,41.079683019451984,41.736397380701234,0.5500336346767528,0.5249865820570827
2372.0,9678.278122558004,1823.0287515455327,0.0,0.0,41.0798712661071,41.73648724523054,0.5500336346767528,0.5249865820570827
2372.25,10020.955262283143,1823.0191582311345,0.0,0.0,41.08005947425721,41.73657707912421,0.5500336346767528,0.5249865820570827
2372.5,10303.747708298475,1823.0095689131183,0.0,0.0,41.080247643910205,41.73666688239269,0.5500336346767528,0.5249865820570827
2372.75,9897.502949386959,1822.9999835898188,0.0,0.0,41.08043577507395,41.73675665504642,0.5500336346767528,0.5249865820570827
2373.0,10146.694347986477,1822.9904022595722,0.0,0.0,41.08062386775632,41.73684639709584,0.5500336346767528,0.5249865820570827
2373.25,10451.826009527798,1822.980824920715,0.0,0.0,41.08081192196519,41.736936108551376,0.5500336346767528,0.5249865820570827
2373.5,9827.333074466498,1822.9712515715842,0.0,0.0,41.08099993770843,41.73702578942346,0.5500336346767528,0.5249865820570827
2373.75,9528.733136481342,1822.961682210518,0.0,0.0,41.0811879149939,41.73711543972252,0.5500336346767528,0.5249865820570827
